2011_IVC_depart_F037_E026_35798,\sum
2011_IVC_depart_F015_E038_20515,\sum
200924-1312-232.ink_61619,\sum
MfrDB3232_82311,\sum
200922-949-119.ink_55484,\sum
200925-1126-120.ink_62938,\sum
MfrDB0045_65987,\sum
200923-131-231.ink_59092,\sum
200923-1556-260.ink_60849,\sum
200923-1556-46.ink_60961,\sum
200924-1312-240.ink_61665,\sum
200924-1312-225.ink_61597,\sum
MfrDB3424_84160,\sum
MfrDB2845_77276,\sum
118_herbert_3245,\sum
2011_IVC_depart_F036_E008_34931,\sum
2011_KME2_w9_e30_42292,\sum
200923-1556-213.ink_60682,\sum
200923-131-308.ink_59295,\sum
200923-1553-252.ink_59974,\sum
200924-1331-175.ink_62354,\sum
2009213-139-11.ink_52941,\sum
MfrDB2177_74927,\sum
200923-1253-41.ink_57630,\sum
MfrDB1921_73017,\sum
2011_IVC_depart_F022_E069_25686,\sum
MfrDB2948_78485,\sum
MfrDB2871_77649,\sum
MfrDB3025_79565,\sum
2011_KME2_w28_e30_40960,\sum
2011_IVC_DEPART_F011_E002_17361,\sum
2011_IVC_depart_F004_E062_12829,\sum
118_carlos_3141,\sum
124_Nina_3643,\sum
200922-949-235.ink_55817,\sum
200924-1312-7.ink_62053,\sum
2011_IVC_depart_F032_E002_32095,\sum
200923-1253-156.ink_57220,\sum
200923-1254-323.ink_58332,\sum
118_leo_3295,\sum
2011_KME2_w8_e30_42144,\sum
2009212-952-6.ink_51877,\sum
200923-1254-139.ink_57925,\sum
MfrDB3326_83350,\sum
MfrDB3276_82862,\sum
200923-1253-6.ink_57694,\sum
MfrDB2778_76853,\sum
2011_KME2_w13_e30_38621,\sum
MfrDB1696_71170,\sum
200922-1017-51.ink_54367,\sum
2009210-947-208.ink_50906,\sum
200923-1254-344.ink_58396,\sum
MfrDB1309_68732,\sum
MfrDB2948_78487,\sum
200922-949-113.ink_55451,\sum
2011_IVC_depart_F037_E002_35623,\sum
2009210-947-46.ink_51080,\sum
MfrDB2859_77493,\sum
MfrDB0006_65447,\sum
MfrDB2822_77052,\sum
200924-1331-253.ink_62567,\sum
200926-131-121.ink_63544,\sum
MfrDB0052_66080,\sum
MfrDB3005_79316,\sum
200924-1312-266.ink_61712,\sum
101_hirata_210,\sum
2011_KME2_w19_e30_39510,\sum
200922-1017-15.ink_54122,\sum
MfrDB3057_80018,\sum
200923-131-51.ink_59456,\sum
200926-131-121.ink_63539,\sum
MfrDB2822_77072,\sum
200922-949-255.ink_55887,\sum
MfrDB3204_82021,\sum
2011_IVC_depart_F027_E012_28758,\sum
2009213-137-7.ink_52740,\sum
2009210-947-69.ink_51191,\sum
2009212-1031-139.ink_51390,\sum
2011_IVC_depart_F038_E016_36240,\sum
2011_IVC_depart_F037_E037_35842,\sum
200922-947-99.ink_55389,\sum
200922-949-169.ink_55632,\sum
101_edwin_106,\sum
MfrDB3221_82209,\sum
200923-1254-330.ink_58355,\sum
MfrDB3044_79837,\sum
200923-1253-102.ink_57041,\sum
200924-1331-5.ink_62749,\sum
124_jorge_3544,\sum
MfrDB2859_77484,\sum
2011_IVC_depart_F030_E072_31336,\sum
2011_IVC_depart_F034_E007_33453,\sum
MfrDB2103_74352,\sum
200924-1312-99.ink_62148,\sum
200923-131-273.ink_59219,\sum
124_user0_3703,\sum
MfrDB2176_74917,\sum
MfrDB2991_79094,\sum
2011_KME2_w0_e30_37915,\sum
2011_KME2_w5_e30_41700,\sum
2009212-1031-124.ink_51338,\sum
2011_IVC_depart_F033_E004_32891,\sum
2009213-139-112.ink_52944,\sum
2011_IVC_depart_F006_E024_13886,\sum
2009213-137-196.ink_52323,\sum
MfrDB3072_80224,\sum
200926-1617-107.ink_64705,\sum
200922-947-21.ink_54919,\sum
MfrDB0109_66829,\sum
MfrDB3276_82853,\sum
200923-1254-252.ink_58175,\sum
200926-1617-226.ink_65015,\sum
200926-1617-131.ink_64791,\sum
200924-1331-293.ink_62660,\sum
MfrDB3172_81597,\sum
2009220-1327-105.ink_53497,\sum
200923-131-347.ink_59375,\sum
2011_IVC_depart_F017_E069_22054,\sum
200923-1254-7.ink_58626,\sum
MfrDB3572_85388,\sum
MfrDB2025_73970,\sum
200923-1251-103.ink_56292,\sum
2009213-137-199.ink_52332,\sum
200924-1331-7.ink_62833,\sum
200926-1550-113.ink_64131,\sum
MfrDB3174_81626,\sum
200926-1617-118.ink_64742,\sum
2009212-1031-132.ink_51364,\sum
2009212-1031-98.ink_51561,\sum
2011_IVC_depart_F015_E026_20427,\sum
2009210-947-230.ink_50949,\sum
2009210-947-167.ink_50803,\sum
2009213-139-130.ink_52993,\sum
MfrDB2948_78493,\sum
2009212-952-16.ink_51661,\sum
200922-947-201.ink_54901,\sum
200926-131-215.ink_63769,\sum
200922-949-237.ink_55826,\sum
200922-1017-34.ink_54297,\sum
MfrDB2821_77038,\sum
MfrDB2934_78288,\sum
2011_IVC_depart_F022_E017_25116,\sum
200922-1017-126.ink_54049,\sum
200922-947-11.ink_54683,\sum
200923-1253-103.ink_57051,\sum
2009213-137-238.ink_52444,\sum
118_rosario_3357,\sum
2009210-947-7.ink_51202,\sum
200924-1331-51.ink_62756,\sum
MfrDB1913_72949,\sum
2009213-137-130.ink_52134,\sum
200923-1254-104.ink_57866,\sum
200926-1617-102.ink_64681,\sum
200922-947-170.ink_54835,\sum
2009212-1031-96.ink_51553,\sum
MfrDB2859_77501,\sum
200923-1251-142.ink_56386,\sum
200923-1253-112.ink_57090,\sum
200922-947-209.ink_54918,\sum
2011_IVC_depart_F036_E066_35530,\sum
2011_KME2_w16_e30_39065,\sum
2009213-139-250.ink_53225,\sum
2011_IVC_DEPART_F004_E039_12592,\sum
MfrDB3035_79715,\sum
118_jorge_3273,\sum
200923-131-154.ink_58930,\sum
200923-1556-179.ink_60573,\sum
2009220-1327-95.ink_53944,\sum
200923-1553-254.ink_59980,\sum
MfrDB3455_84475,\sum
200922-949-152.ink_55583,\sum
2011_IVC_depart_F011_E072_17997,\sum
MfrDB2299_75430,\sum
2009213-137-199.ink_52329,\sum
MfrDB0008_65478,\sum
101_Frank_146,\sum
200926-1617-194.ink_64948,\sum
124_leo_3584,\sum
MfrDB1703_71188,\sum
2011_KME2_w11_e30_38342,\sum
2011_KME2_w29_e30_41108,\sum
MfrDB0666_67417,\sum
200923-1254-70.ink_58629,\sum
200922-1017-7.ink_54499,\sum
200923-131-182.ink_59004,\sum
118_david_3168,\sum
2011_KME2_w21_e30_39953,\sum
2011_KME2_w20_e30_39806,\sum
MfrDB3204_82026,\sum
124_leissi_3564,\sum
MfrDB1995_73694,\sum
2011_KME2_w12_e30_38469,\sum
200923-1251-158.ink_56421,\sum
MfrDB3013_79395,\sum
124_silas_3680,\sum
200924-1331-287.ink_62643,\sum
101_alfonso_6,\sum
200924-1312-303.ink_61807,\sum
200923-1553-179.ink_59789,\sum
200923-131-253.ink_59151,\sum
MfrDB2025_73962,\sum
MfrDB3276_82846,\sum
200923-1553-7.ink_60327,\sum
118_Frank_3217,\sum
200926-131-7.ink_63991,\sum
MfrDB1946_73215,\sum
200922-949-6.ink_56074,\sum
200923-1556-105.ink_60397,\sum
200924-1312-143.ink_61363,\sum
2011_KME2_w4_e30_41552,\sum
MfrDB3204_82040,\sum
200925-1126-130.ink_62962,\sum
MfrDB1995_73685,\sum
2011_IVC_depart_F035_E047_34620,\sum
2011_IVC_depart_F034_E001_33441,\sum
200923-131-7.ink_59541,\sum
MfrDB3005_79325,\sum
200922-949-127.ink_55507,\sum
200924-1331-82.ink_62854,\sum
101_caue_46,\sum
200924-1312-183.ink_61476,\sum
MfrDB2959_78630,\sum
MfrDB3237_82350,\sum
200923-1251-6.ink_56846,\sum
200923-131-180.ink_59000,\sum
200922-947-7.ink_55246,\sum
MfrDB3158_81330,\sum
101_david_86,\sum
2009213-139-11.ink_52938,\sum
MfrDB2991_79101,\sum
200923-1253-181.ink_57286,\sum
2011_IVC_depart_F033_E062_33361,\sum
200926-131-6.ink_63959,\sum
200924-1312-133.ink_61335,\sum
2009213-139-65.ink_53373,\sum
200923-1553-172.ink_59764,\sum
MfrDB2026_73984,\sum
MfrDB3103_80551,\sum
2011_IVC_depart_F001_E069_10813,\sum
200924-1331-115.ink_62203,\sum
200922-949-123.ink_55504,\sum
101_danilo_66,\sum
MfrDB3160_81369,\sum
101_Fabricio_126,\sum
MfrDB3546_85246,\sum
2009212-1031-64.ink_51501,\sum
2009213-139-7.ink_53383,\sum
200923-1556-7.ink_61106,\sum
MfrDB3418_84153,\sum
200926-1550-154.ink_64238,\sum
MfrDB1517_69821,\sum
2011_KME2_w14_e30_38769,\sum
MfrDB1470_69290,\sum
200924-1312-263.ink_61700,\sum
124_edwin_3484,\sum
200923-131-171.ink_58965,\sum
200923-1553-300.ink_60113,\sum
2009210-947-52.ink_51101,\sum
118_lucelia_3309,\sum
2011_IVC_depart_F005_E033_13224,\sum
200926-1617-144.ink_64825,\sum
MfrDB0020_65644,\sum
MfrDB2177_74936,\sum
MfrDB1920_72984,\sum
2009212-1031-111.ink_51316,\sum
118_hirata_3252,\sum
200923-131-206.ink_59050,\sum
200923-1553-107.ink_59619,\sum
MfrDB3041_79804,\sum
2009212-952-22.ink_51702,\sum
2011_IVC_depart_F020_E056_23983,\sum
200922-1017-15.ink_54118,\sum
124_caue_3424,\sum
200926-1617-218.ink_65008,\sum
200923-1253-265.ink_57510,\sum
2011_IVC_depart_F020_E014_23594,\sum
2011_KME2_w15_e30_38920,\sum
200923-1253-176.ink_57260,\sum
MfrDB1309_68730,\sum
MfrDB2027_74009,\sum
200924-1312-123.ink_61315,\sum
200923-131-128.ink_58848,\sum
200926-1550-41.ink_64371,\Delta
200924-1331-9.ink_62865,\Delta
200925-1126-173.ink_63084,\Delta
200923-1251-102.ink_56290,\Delta
200923-131-300.ink_59275,\Delta
200923-1253-28.ink_57538,\Delta
200922-1017-126.ink_54046,\Delta
200926-131-200.ink_63735,\Delta
2009213-137-232.ink_52437,\Delta
200925-1126-41.ink_63278,\Delta
2009213-139-159.ink_53051,\Delta
200923-1251-120.ink_56338,\Delta
200923-1253-27.ink_57523,\Delta
200925-1126-174.ink_63090,\Delta
200923-1553-85.ink_60347,\Delta
2013_IVC_CROHME_F11_E91_10247,\Delta
200923-1254-240.ink_58152,\Delta
200923-1254-198.ink_58039,\Delta
200926-131-210.ink_63768,\Delta
200923-131-328.ink_59347,\Delta
2009212-1031-132.ink_51365,\Delta
200926-131-196.ink_63722,\Delta
200922-949-135.ink_55531,\Delta
200924-1331-248.ink_62557,\Delta
200925-1126-99.ink_63494,\Delta
MfrDB3272_82752,|
126_leo_4026,|
MfrDB1531_69957,|
MfrDB3551_85281,|
MfrDB3170_81528,|
MfrDB1733_71498,|
MfrDB3212_82119,|
MfrDB1906_72848,|
MfrDB1525_69895,|
MfrDB3551_85270,|
MfrDB3821_85524,|
MfrDB2971_78794,|
73_Fabricio_5622,|
73_user0_5842,|
73_caue_5585,|
MfrDB1933_73061,|
MfrDB1934_73081,|
126_fujita_3929,|
MfrDB3180_81718,|
MfrDB1328_68929,|
73_Nina_5804,|
MfrDB0069_66341,|
MfrDB0012_65519,|
MfrDB2975_78870,|
MfrDB2832_77149,|
MfrDB2860_77527,|
MfrDB1988_73618,|
73_edwin_5609,|
MfrDB2965_78691,|
MfrDB2002_73752,|
MfrDB3171_81543,|
MfrDB2912_78063,|
MfrDB0067_66324,|
MfrDB2832_77153,|
MfrDB1317_68807,|
126_alfonso_3732,|
73_Fabricio_5627,|
MfrDB2003_73767,|
MfrDB2838_77212,|
MfrDB3373_83602,|
MfrDB3166_81466,|
MfrDB1317_68816,|
MfrDB3272_82775,|
126_edwin_3849,|
73_alfonso_5549,|
MfrDB1524_69886,|
MfrDB2208_75092,|
MfrDB0069_66354,|
MfrDB2375_75591,|
MfrDB0012_65520,|
73_leo_5765,|
73_carlos_5554,|
MfrDB3821_85529,|
MfrDB1883_72597,|
MfrDB3265_82706,|
MfrDB2202_75021,|
126_danilo_3804,|
MfrDB1318_68830,|
MfrDB2965_78680,|
MfrDB3369_83558,|
MfrDB2810_76961,|
73_Frank_5653,|
MfrDB3277_82883,|
MfrDB2832_77160,|
MfrDB2202_75028,|
MfrDB3547_85259,|
MfrDB3821_85526,|
MfrDB2971_78785,|
MfrDB3017_79482,|
MfrDB3466_84571,|
MfrDB3822_85534,|
MfrDB0012_65525,|
MfrDB3547_85260,|
MfrDB3017_79471,|
MfrDB3822_85540,|
MfrDB2968_78754,|
MfrDB2829_77127,|
MfrDB3278_82909,|
MfrDB3166_81453,|
MfrDB3171_81542,|
MfrDB3551_85284,|
MfrDB2992_79117,|
MfrDB2370_75566,|
MfrDB3120_80786,|
73_alfonso_5536,|
MfrDB1328_68936,|
MfrDB3180_81714,|
MfrDB3300_83119,|
MfrDB3280_82943,|
MfrDB1292_68538,|
MfrDB1525_69890,|
MfrDB2350_75492,|
MfrDB2832_77155,|
MfrDB3170_81523,|
MfrDB2912_78065,|
MfrDB0067_66307,|
126_miguel_4040,|
MfrDB2957_78591,|
MfrDB3212_82122,|
MfrDB3392_83898,|
MfrDB1499_69601,|
MfrDB3821_85520,|
MfrDB0068_66327,|
126_Frank_3897,|
MfrDB3458_84492,|
73_fujita_5670,|
MfrDB3300_83114,|
MfrDB0016_65586,|
MfrDB3171_81556,|
MfrDB3140_81051,|
MfrDB2452_76062,|
MfrDB3178_81683,|
MfrDB3120_80774,|
MfrDB2148_74721,|
126_leo_4020,|
MfrDB2002_73758,|
MfrDB0077_66403,|
MfrDB2968_78760,|
MfrDB2968_78759,|
MfrDB2202_75029,|
MfrDB2957_78596,|
MfrDB3178_81680,|
MfrDB3142_81090,|
MfrDB1510_69733,|
MfrDB3519_84995,|
MfrDB1524_69885,|
MfrDB1525_69903,|
MfrDB1944_73183,|
MfrDB0078_66411,|
MfrDB3116_80735,|
MfrDB1318_68823,|
MfrDB1988_73619,|
MfrDB3173_81615,|
MfrDB1317_68806,|
MfrDB3017_79489,|
MfrDB3375_83632,|
MfrDB0016_65583,|
73_herbert_5693,|
MfrDB3006_79346,|
MfrDB2968_78744,|
MfrDB1499_69602,|
MfrDB2370_75565,|
MfrDB3171_81559,|
73_miguel_5789,|
MfrDB3142_81087,|
73_miguel_5801,|
MfrDB0057_66160,|
MfrDB3519_84994,|
MfrDB3373_83612,|
MfrDB0067_66314,|
MfrDB2829_77130,|
MfrDB1292_68532,|
MfrDB2805_76930,|
MfrDB2208_75091,|
MfrDB2854_77396,|
MfrDB3280_82946,|
MfrDB2860_77532,|
126_herbert_3948,|
MfrDB3560_85314,|
126_rosario_4093,|
MfrDB2202_75020,|
MfrDB0012_65508,|
MfrDB1510_69734,|
MfrDB1524_69888,|
MfrDB0068_66337,|
MfrDB1323_68884,|
MfrDB1524_69872,|
MfrDB3033_79677,|
MfrDB1303_68666,|
MfrDB1883_72598,|
MfrDB0095_66604,|
MfrDB2678_76640,|
MfrDB1524_69883,|
MfrDB3063_80092,|
MfrDB3568_85373,|
MfrDB0012_65507,|
MfrDB3140_81047,|
MfrDB1747_71679,|
MfrDB3017_79483,|
126_jorge_3969,|
73_hirata_5699,|
MfrDB3461_84517,|
MfrDB1977_73500,|
MfrDB3568_85372,|
MfrDB3170_81513,|
MfrDB0016_65585,|
MfrDB2213_75137,|
MfrDB2203_75044,|
MfrDB2965_78694,|
MfrDB2829_77129,|
MfrDB1525_69904,|
MfrDB0067_66315,|
MfrDB1600_70591,|
126_Fabricio_3876,|
MfrDB2003_73766,|
MfrDB3365_83528,|
MfrDB3822_85538,|
MfrDB2829_77116,|
MfrDB0069_66344,|
73_maira_5770,|
73_leissi_5747,|
MfrDB2971_78786,|
MfrDB0069_66340,|
MfrDB1939_73138,|
MfrDB3272_82753,|
MfrDB1934_73077,|
MfrDB1318_68838,|
MfrDB3116_80738,|
MfrDB0057_66157,|
MfrDB2810_76962,|
MfrDB2008_73821,|
73_fujita_5660,|
MfrDB1525_69891,|
MfrDB1318_68827,|
MfrDB2003_73763,|
MfrDB3120_80792,|
MfrDB3821_85527,|
MfrDB3278_82906,|
MfrDB3016_79458,|
MfrDB1525_69894,|
MfrDB2917_78131,|
126_danilo_3801,|
MfrDB2441_75952,|
MfrDB3458_84494,|
MfrDB3033_79680,|
MfrDB2917_78130,|
MfrDB3300_83116,|
MfrDB3458_84496,|
MfrDB2805_76924,|
MfrDB1531_69958,|
MfrDB3111_80647,|
MfrDB2014_73875,|
MfrDB1747_71678,|
MfrDB2854_77399,|
MfrDB2854_77408,|
73_jorge_5717,|
MfrDB0095_66605,|
MfrDB2805_76935,|
MfrDB2016_73899,|
MfrDB2203_75031,|
MfrDB3393_83925,|
126_Nina_4062,|
MfrDB3458_84481,|
126_fujita_3911,|
126_leissi_3993,|
MfrDB0069_66345,|
MfrDB1933_73067,|
MfrDB2213_75136,|
126_edwin_3848,|
MfrDB2832_77145,|
MfrDB2002_73742,|
MfrDB2829_77132,|
MfrDB2992_79132,|
MfrDB3466_84572,|
MfrDB3375_83625,|
MfrDB3117_80767,|
MfrDB3140_81031,|
MfrDB2002_73757,|
126_jorge_3972,|
126_Fabricio_3873,|
MfrDB1317_68822,|
MfrDB2159_74851,|
MfrDB1524_69879,|
MfrDB1934_73087,|
MfrDB3458_84487,|
73_carlos_5567,|
MfrDB0068_66330,|
126_carlos_3756,|
MfrDB2202_75014,|
MfrDB0057_66151,|
MfrDB3024_79551,|
73_caue_5572,|
MfrDB2952_78522,|
MfrDB1934_73084,|
73_rosario_5825,|
MfrDB1933_73068,|
MfrDB2202_75015,|
MfrDB2452_76061,|
MfrDB3024_79554,|
73_maira_5771,|
MfrDB2971_78793,|
73_Nina_5812,|
MfrDB3551_85277,|
MfrDB3822_85545,|
126_caue_3777,|
MfrDB1323_68885,|
MfrDB3173_81611,|
MfrDB2838_77213,|
MfrDB3006_79349,|
MfrDB3301_83142,|
MfrDB3368_83547,|
MfrDB1906_72854,|
MfrDB3373_83599,|
MfrDB0012_65526,|
MfrDB3373_83603,|
MfrDB2002_73743,|
MfrDB0067_66306,|
MfrDB3393_83928,|
MfrDB3300_83113,|
73_user0_5854,|
MfrDB3166_81467,|
73_leo_5753,|
MfrDB2003_73769,|
MfrDB2860_77511,|
MfrDB2003_73759,|
MfrDB1748_71689,|
MfrDB1933_73075,|
MfrDB2992_79118,|
MfrDB3519_84989,|
MfrDB3265_82707,|
MfrDB2008_73820,|
MfrDB3170_81529,|
MfrDB3301_83138,|
MfrDB3111_80657,|
MfrDB3845_85643,\int
200924-1331-11.ink_62192,\int
200922-949-254.ink_55882,\int
MfrDB2957_78586,\int
2011_KAIST_Data2_3_sub_61_48920,\int
MfrDB1709_71250,\int
2009212-1031-132.ink_51370,\int
2011_KAIST_Data2_25_sub_61_48387,\int
2011_IVC_depart_F029_E011_30020,\int
2011_KAIST_Data2_0_sub_61_43509,\int
2011_KME2_w8_e74_42197,\int
96_david_9726,\int
200922-947-1.ink_54649,\int
200926-1617-89.ink_65371,\int
2011_KAIST_Data2_22_sub_61_47574,\int
2009213-137-80.ink_52819,\int
MfrDB2854_77404,\int
2011_KME1_w8_e10_37777,\int
2011_KME1_w10_e22_37411,\int
2011_IVC_depart_F030_E003_30715,\int
200926-1550-35.ink_64356,\int
2011_KME1_w0_e10_37292,\int
MfrDB1481_69436,\int
2011_KME2_w10_e74_38264,\int
2011_KME2_w27_e81_40877,\int
200923-1253-190.ink_57321,\int
MfrDB1274_68360,\int
MfrDB1958_73333,\int
200923-131-24.ink_59111,\int
2009213-139-17.ink_53076,\int
200926-131-106.ink_63528,\int
MfrDB2619_76541,\int
200923-131-313.ink_59315,\int
200923-1254-343.ink_58385,\int
MfrDB1716_71346,\int
2011_KME2_w9_e81_42356,\int
2011_IVC_DEPART_F013_E058_19310,\int
2011_KME2_w1_e74_38116,\int
2009213-137-248.ink_52484,\int
200923-1254-80.ink_58686,\int
2011_KME2_w11_e74_38395,\int
MfrDB2715_76669,\int
200925-1126-108.ink_62918,\int
200925-1126-200.ink_63145,\int
2011_KME2_w20_e74_39858,\int
MfrDB2982_78992,\int
200923-1553-155.ink_59728,\int
2011_KME2_w29_e81_41172,\int
MfrDB3440_84285,\int
200926-1550-10.ink_64099,\int
2011_KME1_w12_e22_37502,\int
2011_KME2_w3_e81_41320,\int
2011_KAIST_Data2_12_sub_61_44593,\int
200923-1556-1.ink_60375,\int
MfrDB3296_83065,\int
MfrDB1952_73259,\int
MfrDB2516_76292,\int
MfrDB0333_67129,\int
2011_KME1_w4_e22_37634,\int
200923-1253-80.ink_57785,\int
200922-949-251.ink_55878,\int
200923-1254-16.ink_57970,\int
MfrDB1276_68402,\int
MfrDB2120_74493,\int
MfrDB1273_68343,\int
2011_IVC_depart_F017_E027_21713,\int
200922-1017-80.ink_54569,\int
MfrDB3385_83793,\int
MfrDB3531_85105,\int
2009213-137-3.ink_52510,\int
MfrDB0026_65732,\int
2011_IVC_depart_F020_E074_24178,\int
MfrDB0053_66099,\int
MfrDB1124_67790,\int
MfrDB1708_71232,\int
MfrDB2625_76565,\int
200924-1312-1.ink_61234,\int
MfrDB3239_82402,\int
2011_KME2_w24_e74_40439,\int
200926-1617-154.ink_64850,\int
MfrDB2992_79114,\int
200922-1017-144.ink_54100,\int
200922-949-167.ink_55625,\int
2011_IVC_depart_F029_E026_30193,\int
200923-1553-246.ink_59950,\int
200925-1126-9.ink_63469,\int
200923-1553-111.ink_59628,\int
MfrDB1959_73357,\int
MfrDB1866_72440,\int
MfrDB3529_85093,\int
MfrDB3137_81002,\int
200923-1253-167.ink_57240,\int
2011_KAIST_Data2_9_sub_61_50555,\int
2011_IVC_depart_F029_E011_30015,\int
2011_IVC_depart_F004_E069_12883,\int
MfrDB3385_83784,\int
MfrDB3212_82106,\int
96_leo_9842,\int
200923-131-153.ink_58922,\int
200924-1331-203.ink_62449,\int
200925-1126-1.ink_62888,\int
200923-1556-208.ink_60667,\int
MfrDB3428_84180,\int
200922-947-167.ink_54829,\int
MfrDB1713_71304,\int
2011_KME1_w2_e22_37546,\int
2011_KME2_w18_e81_39423,\int
200922-949-87.ink_56236,\int
200924-1331-137.ink_62277,\int
2011_KME2_w12_e74_38526,\int
200923-131-258.ink_59161,\int
MfrDB1475_69338,\int
200923-1253-89.ink_57820,\int
2011_KME2_w5_e81_41762,\int
